f_Hz,Kprime_VG 10  (η = 10 mPa·s)_GPa,Kdoubleprime_VG 10  (η = 10 mPa·s)_GPa,tand_VG 10  (η = 10 mPa·s),Kprime_VG 22  (η = 22 mPa·s)_GPa,Kdoubleprime_VG 22  (η = 22 mPa·s)_GPa,tand_VG 22  (η = 22 mPa·s),Kprime_VG 46  (η = 46 mPa·s)_GPa,Kdoubleprime_VG 46  (η = 46 mPa·s)_GPa,tand_VG 46  (η = 46 mPa·s),Kprime_VG 100 (η = 100 mPa·s)_GPa,Kdoubleprime_VG 100 (η = 100 mPa·s)_GPa,tand_VG 100 (η = 100 mPa·s),Kprime_VG 320 (η = 320 mPa·s)_GPa,Kdoubleprime_VG 320 (η = 320 mPa·s)_GPa,tand_VG 320 (η = 320 mPa·s)
5.575e+09,1.504839,0.023606,0.015687,1.520280,0.044970,0.029580,1.556478,0.059897,0.038482,1.596931,0.047287,0.029611,1.617274,0.017879,0.011055
5.771e+09,1.505171,0.024367,0.016189,1.521473,0.045996,0.030231,1.558550,0.059982,0.038486,1.598193,0.046274,0.028954,1.617453,0.017297,0.010694
5.974e+09,1.505524,0.025147,0.016703,1.522720,0.047013,0.030874,1.560625,0.059997,0.038444,1.599401,0.045250,0.028292,1.617620,0.016733,0.010344
6.185e+09,1.505900,0.025946,0.017230,1.524022,0.048016,0.031506,1.562699,0.059939,0.038356,1.600555,0.044219,0.027627,1.617776,0.016185,0.010005
6.402e+09,1.506301,0.026765,0.017769,1.525379,0.049004,0.032126,1.564767,0.059810,0.038223,1.601656,0.043183,0.026962,1.617922,0.015654,0.009675
6.628e+09,1.506727,0.027604,0.018320,1.526791,0.049972,0.032730,1.566823,0.059611,0.038046,1.602705,0.042146,0.026296,1.618059,0.015139,0.009356
6.861e+09,1.507180,0.028461,0.018884,1.528258,0.050916,0.033317,1.568863,0.059342,0.037825,1.603705,0.041108,0.025633,1.618186,0.014640,0.009047
7.103e+09,1.507661,0.029337,0.019459,1.529780,0.051834,0.033883,1.570882,0.059005,0.037562,1.604655,0.040074,0.024974,1.618306,0.014157,0.008748
7.353e+09,1.508173,0.030232,0.020045,1.531356,0.052721,0.034428,1.572876,0.058602,0.037258,1.605557,0.039045,0.024319,1.618418,0.013688,0.008458
7.611e+09,1.508716,0.031144,0.020643,1.532985,0.053574,0.034948,1.574841,0.058135,0.036915,1.606413,0.038024,0.023670,1.618522,0.013235,0.008177
7.879e+09,1.509292,0.032073,0.021251,1.534666,0.054389,0.035440,1.576773,0.057608,0.036535,1.607225,0.037011,0.023028,1.618620,0.012795,0.007905
8.157e+09,1.509903,0.033019,0.021869,1.536396,0.055162,0.035904,1.578667,0.057022,0.036120,1.607994,0.036009,0.022393,1.618711,0.012369,0.007642
8.444e+09,1.510550,0.033981,0.022496,1.538174,0.055889,0.036335,1.580521,0.056381,0.035673,1.608721,0.035018,0.021768,1.618796,0.011957,0.007387
8.741e+09,1.511235,0.034957,0.023131,1.539998,0.056568,0.036732,1.582332,0.055689,0.035194,1.609408,0.034041,0.021152,1.618876,0.011559,0.007140
9.049e+09,1.511960,0.035946,0.023775,1.541863,0.057193,0.037094,1.584097,0.054948,0.034688,1.610058,0.033079,0.020545,1.618951,0.011172,0.006901
9.367e+09,1.512726,0.036948,0.024425,1.543769,0.057763,0.037417,1.585813,0.054163,0.034155,1.610671,0.032132,0.019950,1.619020,0.010799,0.006670
9.697e+09,1.513535,0.037960,0.025080,1.545710,0.058273,0.037700,1.587480,0.053337,0.033599,1.611249,0.031202,0.019365,1.619085,0.010437,0.006446
1.004e+10,1.514388,0.038981,0.025741,1.547683,0.058722,0.037942,1.589094,0.052474,0.033022,1.611794,0.030288,0.018792,1.619146,0.010088,0.006230
1.039e+10,1.515287,0.040010,0.026404,1.549685,0.059107,0.038141,1.590655,0.051578,0.032426,1.612307,0.029393,0.018230,1.619203,0.009749,0.006021
1.076e+10,1.516234,0.041044,0.027069,1.551711,0.059425,0.038296,1.592161,0.050652,0.031813,1.612791,0.028516,0.017681,1.619256,0.009422,0.005819
1.114e+10,1.517231,0.042081,0.027735,1.553756,0.059674,0.038406,1.593613,0.049701,0.031187,1.613246,0.027657,0.017144,1.619305,0.009105,0.005623
1.153e+10,1.518277,0.043118,0.028400,1.555816,0.059854,0.038471,1.595010,0.048727,0.030550,1.613673,0.026817,0.016619,1.619351,0.008799,0.005434
1.193e+10,1.519375,0.044154,0.029061,1.557886,0.059963,0.038490,1.596351,0.047734,0.029902,1.614075,0.025997,0.016106,1.619394,0.008503,0.005251
1.235e+10,1.520526,0.045186,0.029717,1.559961,0.060000,0.038462,1.597638,0.046727,0.029247,1.614453,0.025196,0.015607,1.619435,0.008217,0.005074
1.279e+10,1.521730,0.046210,0.030367,1.562036,0.059965,0.038389,1.598869,0.045707,0.028587,1.614808,0.024415,0.015119,1.619472,0.007940,0.004903
1.324e+10,1.522988,0.047224,0.031008,1.564106,0.059859,0.038271,1.600047,0.044679,0.027924,1.615141,0.023653,0.014645,1.619507,0.007672,0.004737
1.371e+10,1.524302,0.048225,0.031637,1.566166,0.059682,0.038107,1.601172,0.043645,0.027258,1.615454,0.022911,0.014182,1.619540,0.007413,0.004577
1.419e+10,1.525670,0.049209,0.032254,1.568212,0.059435,0.037900,1.602244,0.042608,0.026593,1.615747,0.022188,0.013732,1.619571,0.007163,0.004423
1.469e+10,1.527094,0.050172,0.032854,1.570238,0.059120,0.037650,1.603266,0.041570,0.025928,1.616022,0.021484,0.013295,1.619600,0.006921,0.004273
1.520e+10,1.528573,0.051111,0.033437,1.572241,0.058738,0.037359,1.604238,0.040534,0.025267,1.616279,0.020800,0.012869,1.619626,0.006687,0.004129
1.574e+10,1.530107,0.052023,0.034000,1.574216,0.058292,0.037029,1.605161,0.039503,0.024610,1.616521,0.020134,0.012455,1.619651,0.006461,0.003989
1.629e+10,1.531694,0.052903,0.034539,1.576158,0.057783,0.036661,1.606038,0.038478,0.023958,1.616747,0.019487,0.012053,1.619674,0.006242,0.003854
1.687e+10,1.533334,0.053749,0.035053,1.578065,0.057216,0.036257,1.606869,0.037461,0.023313,1.616959,0.018859,0.011663,1.619696,0.006031,0.003724
1.746e+10,1.535025,0.054555,0.035540,1.579933,0.056592,0.035819,1.607657,0.036454,0.022675,1.617158,0.018249,0.011284,1.619716,0.005827,0.003598
1.808e+10,1.536765,0.055319,0.035997,1.581758,0.055916,0.035351,1.608402,0.035458,0.022045,1.617343,0.017656,0.010917,1.619735,0.005630,0.003476
1.871e+10,1.538553,0.056036,0.036421,1.583537,0.055191,0.034853,1.609107,0.034475,0.021425,1.617517,0.017081,0.010560,1.619753,0.005439,0.003358
1.937e+10,1.540386,0.056703,0.036811,1.585269,0.054419,0.034328,1.609773,0.033506,0.020814,1.617680,0.016523,0.010214,1.619769,0.005255,0.003244
2.005e+10,1.542260,0.057318,0.037165,1.586952,0.053606,0.033779,1.610402,0.032552,0.020214,1.617832,0.015982,0.009878,1.619785,0.005077,0.003134
2.076e+10,1.544173,0.057875,0.037480,1.588583,0.052754,0.033208,1.610996,0.031614,0.019624,1.617975,0.015457,0.009553,1.619799,0.004905,0.003028
2.149e+10,1.546122,0.058373,0.037754,1.590161,0.051868,0.032618,1.611555,0.030693,0.019046,1.618108,0.014948,0.009238,1.619813,0.004739,0.002925
2.225e+10,1.548101,0.058808,0.037987,1.591685,0.050952,0.032011,1.612083,0.029789,0.018479,1.618233,0.014455,0.008933,1.619825,0.004578,0.002826
2.303e+10,1.550108,0.059179,0.038177,1.593154,0.050008,0.031389,1.612579,0.028904,0.017924,1.618349,0.013977,0.008637,1.619837,0.004423,0.002730
2.384e+10,1.552139,0.059483,0.038323,1.594569,0.049041,0.030755,1.613046,0.028037,0.017381,1.618458,0.013514,0.008350,1.619848,0.004273,0.002638
2.468e+10,1.554187,0.059718,0.038424,1.595928,0.048054,0.030110,1.613486,0.027189,0.016851,1.618560,0.013066,0.008073,1.619858,0.004128,0.002548
2.555e+10,1.556250,0.059883,0.038479,1.597232,0.047051,0.029458,1.613899,0.026360,0.016333,1.618655,0.012632,0.007804,1.619867,0.003988,0.002462
2.645e+10,1.558321,0.059977,0.038488,1.598481,0.046035,0.028799,1.614288,0.025550,0.015828,1.618744,0.012211,0.007544,1.619876,0.003852,0.002378
2.738e+10,1.560396,0.059999,0.038451,1.599676,0.045009,0.028136,1.614653,0.024760,0.015335,1.618827,0.011805,0.007292,1.619884,0.003722,0.002298
2.834e+10,1.562471,0.059949,0.038368,1.600818,0.043976,0.027471,1.614995,0.023990,0.014854,1.618905,0.011411,0.007048,1.619892,0.003595,0.002220
2.934e+10,1.564539,0.059828,0.038240,1.601907,0.042940,0.026805,1.615317,0.023239,0.014387,1.618978,0.011029,0.006812,1.619899,0.003473,0.002144
3.037e+10,1.566597,0.059636,0.038067,1.602944,0.041902,0.026141,1.615618,0.022507,0.013931,1.619045,0.010660,0.006584,1.619906,0.003355,0.002071
3.144e+10,1.568639,0.059375,0.037851,1.603932,0.040866,0.025478,1.615901,0.021795,0.013488,1.619109,0.010303,0.006364,1.619912,0.003241,0.002001
3.255e+10,1.570661,0.059045,0.037593,1.604871,0.039832,0.024820,1.616167,0.021102,0.013057,1.619168,0.009958,0.006150,1.619918,0.003131,0.001933
3.369e+10,1.572658,0.058650,0.037293,1.605762,0.038805,0.024166,1.616415,0.020428,0.012638,1.619223,0.009624,0.005943,1.619924,0.003025,0.001867
3.488e+10,1.574626,0.058190,0.036955,1.606608,0.037785,0.023519,1.616648,0.019773,0.012231,1.619275,0.009300,0.005744,1.619929,0.002922,0.001804
3.611e+10,1.576562,0.057669,0.036579,1.607409,0.036775,0.022878,1.616866,0.019137,0.011836,1.619323,0.008988,0.005550,1.619934,0.002823,0.001743
3.738e+10,1.578460,0.057090,0.036168,1.608168,0.035775,0.022246,1.617071,0.018518,0.011452,1.619368,0.008685,0.005364,1.619938,0.002727,0.001684
3.869e+10,1.580319,0.056455,0.035724,1.608886,0.034788,0.021622,1.617262,0.017918,0.011079,1.619410,0.008393,0.005183,1.619942,0.002635,0.001626
4.006e+10,1.582135,0.055768,0.035248,1.609564,0.033814,0.021008,1.617441,0.017335,0.010717,1.619449,0.008110,0.005008,1.619946,0.002545,0.001571
4.147e+10,1.583905,0.055032,0.034745,1.610205,0.032856,0.020405,1.617609,0.016769,0.010367,1.619486,0.007837,0.004839,1.619950,0.002459,0.001518
4.293e+10,1.585627,0.054252,0.034215,1.610809,0.031912,0.019811,1.617766,0.016221,0.010027,1.619520,0.007573,0.004676,1.619953,0.002375,0.001466
4.444e+10,1.587298,0.053430,0.033661,1.611380,0.030986,0.019229,1.617913,0.015689,0.009697,1.619552,0.007317,0.004518,1.619956,0.002294,0.001416
4.600e+10,1.588918,0.052571,0.033086,1.611917,0.030077,0.018659,1.618050,0.015173,0.009377,1.619582,0.007070,0.004365,1.619959,0.002216,0.001368
4.762e+10,1.590485,0.051678,0.032492,1.612423,0.029185,0.018100,1.618178,0.014673,0.009067,1.619610,0.006831,0.004218,1.619962,0.002141,0.001322
4.930e+10,1.591998,0.050756,0.031882,1.612900,0.028312,0.017554,1.618298,0.014188,0.008767,1.619636,0.006600,0.004075,1.619964,0.002068,0.001277
5.103e+10,1.593456,0.049807,0.031257,1.613348,0.027458,0.017019,1.618411,0.013719,0.008477,1.619660,0.006377,0.003937,1.619967,0.001998,0.001233
5.283e+10,1.594859,0.048835,0.030620,1.613770,0.026623,0.016498,1.618516,0.013264,0.008195,1.619683,0.006162,0.003804,1.619969,0.001930,0.001191
5.469e+10,1.596206,0.047845,0.029974,1.614166,0.025807,0.015988,1.618614,0.012824,0.007923,1.619704,0.005953,0.003675,1.619971,0.001864,0.001151
5.661e+10,1.597499,0.046839,0.029320,1.614538,0.025011,0.015491,1.618705,0.012397,0.007659,1.619724,0.005752,0.003551,1.619973,0.001801,0.001112
5.861e+10,1.598736,0.045820,0.028660,1.614888,0.024234,0.015007,1.618791,0.011984,0.007403,1.619742,0.005557,0.003431,1.619975,0.001740,0.001074
6.067e+10,1.599920,0.044793,0.027997,1.615216,0.023477,0.014535,1.618871,0.011584,0.007156,1.619759,0.005369,0.003314,1.619976,0.001681,0.001038
6.281e+10,1.601050,0.043759,0.027332,1.615524,0.022739,0.014076,1.618946,0.011198,0.006917,1.619775,0.005187,0.003202,1.619978,0.001624,0.001002
6.502e+10,1.602129,0.042722,0.026666,1.615813,0.022021,0.013629,1.619016,0.010823,0.006685,1.619790,0.005011,0.003094,1.619979,0.001568,0.000968
6.730e+10,1.603156,0.041684,0.026001,1.616084,0.021322,0.013194,1.619081,0.010461,0.006461,1.619804,0.004841,0.002989,1.619981,0.001515,0.000935
6.967e+10,1.604133,0.040648,0.025340,1.616337,0.020642,0.012771,1.619142,0.010110,0.006244,1.619817,0.004677,0.002887,1.619982,0.001464,0.000903
7.213e+10,1.605062,0.039616,0.024682,1.616575,0.019981,0.012360,1.619199,0.009771,0.006035,1.619830,0.004519,0.002789,1.619983,0.001414,0.000873
7.467e+10,1.605943,0.038590,0.024030,1.616798,0.019338,0.011961,1.619252,0.009443,0.005832,1.619841,0.004365,0.002695,1.619984,0.001366,0.000843
7.729e+10,1.606779,0.037572,0.023384,1.617007,0.018714,0.011573,1.619302,0.009126,0.005636,1.619852,0.004217,0.002603,1.619985,0.001319,0.000814
8.002e+10,1.607572,0.036564,0.022745,1.617202,0.018108,0.011197,1.619348,0.008819,0.005446,1.619862,0.004074,0.002515,1.619986,0.001274,0.000787
8.283e+10,1.608322,0.035567,0.022114,1.617385,0.017519,0.010832,1.619392,0.008522,0.005263,1.619871,0.003936,0.002430,1.619987,0.001231,0.000760
8.575e+10,1.609031,0.034582,0.021493,1.617557,0.016948,0.010478,1.619432,0.008235,0.005085,1.619879,0.003802,0.002347,1.619988,0.001189,0.000734
8.877e+10,1.609702,0.033612,0.020881,1.617717,0.016394,0.010134,1.619470,0.007958,0.004914,1.619887,0.003673,0.002268,1.619989,0.001149,0.000709
9.189e+10,1.610335,0.032656,0.020279,1.617867,0.015857,0.009801,1.619505,0.007689,0.004748,1.619895,0.003549,0.002191,1.619990,0.001110,0.000685
9.513e+10,1.610932,0.031717,0.019688,1.618007,0.015336,0.009478,1.619538,0.007430,0.004588,1.619902,0.003428,0.002116,1.619990,0.001072,0.000662
9.847e+10,1.611495,0.030794,0.019109,1.618138,0.014831,0.009166,1.619569,0.007179,0.004433,1.619909,0.003312,0.002044,1.619991,0.001036,0.000639
1.019e+11,1.612026,0.029888,0.018541,1.618261,0.014342,0.008862,1.619598,0.006937,0.004283,1.619915,0.003199,0.001975,1.619992,0.001000,0.000618
1.055e+11,1.612526,0.029001,0.017985,1.618375,0.013867,0.008569,1.619624,0.006702,0.004138,1.619920,0.003091,0.001908,1.619992,0.000966,0.000597
1.092e+11,1.612996,0.028132,0.017441,1.618483,0.013408,0.008284,1.619650,0.006476,0.003998,1.619926,0.002986,0.001843,1.619993,0.000934,0.000576
1.131e+11,1.613439,0.027281,0.016909,1.618583,0.012963,0.008009,1.619673,0.006257,0.003863,1.619931,0.002884,0.001780,1.619993,0.000902,0.000557
1.171e+11,1.613855,0.026450,0.016390,1.618677,0.012532,0.007742,1.619695,0.006045,0.003732,1.619935,0.002786,0.001720,1.619994,0.000871,0.000538
1.212e+11,1.614246,0.025639,0.015883,1.618764,0.012115,0.007484,1.619715,0.005840,0.003606,1.619940,0.002692,0.001662,1.619994,0.000842,0.000519
1.255e+11,1.614614,0.024847,0.015389,1.618846,0.011711,0.007234,1.619734,0.005643,0.003484,1.619944,0.002600,0.001605,1.619994,0.000813,0.000502
1.299e+11,1.614959,0.024074,0.014907,1.618922,0.011320,0.006992,1.619752,0.005452,0.003366,1.619947,0.002512,0.001551,1.619995,0.000785,0.000485
1.344e+11,1.615282,0.023321,0.014438,1.618994,0.010942,0.006758,1.619768,0.005267,0.003252,1.619951,0.002427,0.001498,1.619995,0.000759,0.000468
1.392e+11,1.615586,0.022587,0.013981,1.619061,0.010575,0.006532,1.619784,0.005089,0.003142,1.619954,0.002344,0.001447,1.619996,0.000733,0.000452
1.441e+11,1.615871,0.021873,0.013536,1.619123,0.010221,0.006313,1.619798,0.004916,0.003035,1.619957,0.002264,0.001398,1.619996,0.000708,0.000437
1.491e+11,1.616138,0.021178,0.013104,1.619181,0.009878,0.006101,1.619812,0.004749,0.002932,1.619960,0.002187,0.001350,1.619996,0.000684,0.000422
1.544e+11,1.616389,0.020502,0.012684,1.619236,0.009547,0.005896,1.619824,0.004588,0.002833,1.619963,0.002113,0.001304,1.619996,0.000661,0.000408
1.598e+11,1.616623,0.019844,0.012275,1.619286,0.009226,0.005698,1.619836,0.004433,0.002737,1.619965,0.002041,0.001260,1.619997,0.000638,0.000394
1.655e+11,1.616843,0.019206,0.011879,1.619334,0.008916,0.005506,1.619847,0.004283,0.002644,1.619968,0.001972,0.001217,1.619997,0.000616,0.000380
1.713e+11,1.617049,0.018585,0.011493,1.619378,0.008616,0.005321,1.619857,0.004137,0.002554,1.619970,0.001905,0.001176,1.619997,0.000595,0.000368
1.773e+11,1.617242,0.017983,0.011120,1.619420,0.008326,0.005141,1.619867,0.003997,0.002467,1.619972,0.001840,0.001136,1.619997,0.000575,0.000355
1.836e+11,1.617422,0.017398,0.010757,1.619458,0.008045,0.004968,1.619876,0.003861,0.002384,1.619974,0.001778,0.001097,1.619997,0.000556,0.000343
1.900e+11,1.617591,0.016831,0.010405,1.619494,0.007774,0.004800,1.619884,0.003730,0.002303,1.619975,0.001717,0.001060,1.619998,0.000537,0.000331
1.967e+11,1.617749,0.016280,0.010064,1.619528,0.007512,0.004638,1.619892,0.003604,0.002225,1.619977,0.001659,0.001024,1.619998,0.000518,0.000320
2.036e+11,1.617897,0.015746,0.009733,1.619559,0.007258,0.004482,1.619899,0.003481,0.002149,1.619979,0.001602,0.000989,1.619998,0.000501,0.000309
2.108e+11,1.618035,0.015229,0.009412,1.619589,0.007013,0.004330,1.619906,0.003363,0.002076,1.619980,0.001548,0.000956,1.619998,0.000484,0.000299
2.182e+11,1.618165,0.014727,0.009101,1.619616,0.006776,0.004184,1.619912,0.003249,0.002006,1.619981,0.001495,0.000923,1.619998,0.000467,0.000288
2.259e+11,1.618285,0.014241,0.008800,1.619642,0.006547,0.004042,1.619918,0.003139,0.001937,1.619983,0.001445,0.000892,1.619998,0.000451,0.000279
2.339e+11,1.618399,0.013770,0.008508,1.619666,0.006326,0.003906,1.619923,0.003032,0.001872,1.619984,0.001395,0.000861,1.619998,0.000436,0.000269
2.421e+11,1.618504,0.013313,0.008226,1.619688,0.006112,0.003774,1.619928,0.002929,0.001808,1.619985,0.001348,0.000832,1.619999,0.000421,0.000260
2.506e+11,1.618603,0.012871,0.007952,1.619709,0.005905,0.003646,1.619933,0.002830,0.001747,1.619986,0.001302,0.000804,1.619999,0.000407,0.000251
2.594e+11,1.618696,0.012443,0.007687,1.619728,0.005705,0.003522,1.619938,0.002733,0.001687,1.619987,0.001258,0.000776,1.619999,0.000393,0.000243
2.686e+11,1.618782,0.012029,0.007431,1.619746,0.005512,0.003403,1.619942,0.002641,0.001630,1.619988,0.001215,0.000750,1.619999,0.000380,0.000234
2.780e+11,1.618862,0.011628,0.007183,1.619763,0.005325,0.003288,1.619946,0.002551,0.001575,1.619989,0.001174,0.000725,1.619999,0.000367,0.000226
2.878e+11,1.618938,0.011240,0.006943,1.619779,0.005145,0.003176,1.619949,0.002464,0.001521,1.619989,0.001134,0.000700,1.619999,0.000354,0.000219
2.979e+11,1.619008,0.010864,0.006710,1.619794,0.004971,0.003069,1.619953,0.002380,0.001469,1.619990,0.001095,0.000676,1.619999,0.000342,0.000211
3.084e+11,1.619074,0.010500,0.006485,1.619808,0.004802,0.002965,1.619956,0.002300,0.001420,1.619991,0.001058,0.000653,1.619999,0.000331,0.000204
3.193e+11,1.619136,0.010148,0.006268,1.619820,0.004639,0.002864,1.619959,0.002221,0.001371,1.619991,0.001022,0.000631,1.619999,0.000319,0.000197
3.305e+11,1.619193,0.009808,0.006057,1.619832,0.004482,0.002767,1.619962,0.002146,0.001325,1.619992,0.000987,0.000609,1.619999,0.000309,0.000190
3.422e+11,1.619247,0.009479,0.005854,1.619844,0.004330,0.002673,1.619964,0.002073,0.001280,1.619992,0.000954,0.000589,1.619999,0.000298,0.000184
3.542e+11,1.619297,0.009160,0.005657,1.619854,0.004183,0.002582,1.619967,0.002003,0.001236,1.619993,0.000921,0.000569,1.619999,0.000288,0.000178
3.667e+11,1.619343,0.008852,0.005467,1.619864,0.004041,0.002495,1.619969,0.001934,0.001194,1.619993,0.000890,0.000549,1.619999,0.000278,0.000172
3.796e+11,1.619387,0.008554,0.005282,1.619873,0.003904,0.002410,1.619971,0.001869,0.001154,1.619994,0.000860,0.000531,1.619999,0.000269,0.000166
3.929e+11,1.619428,0.008266,0.005104,1.619881,0.003772,0.002328,1.619973,0.001805,0.001114,1.619994,0.000831,0.000513,1.619999,0.000260,0.000160
4.068e+11,1.619466,0.007988,0.004932,1.619889,0.003644,0.002249,1.619975,0.001744,0.001076,1.619995,0.000802,0.000495,1.619999,0.000251,0.000155
4.211e+11,1.619501,0.007718,0.004766,1.619897,0.003520,0.002173,1.619976,0.001685,0.001040,1.619995,0.000775,0.000478,1.620000,0.000242,0.000150
4.359e+11,1.619535,0.007458,0.004605,1.619904,0.003400,0.002099,1.619978,0.001627,0.001005,1.619995,0.000749,0.000462,1.620000,0.000234,0.000144
4.513e+11,1.619566,0.007206,0.004449,1.619910,0.003285,0.002028,1.619979,0.001572,0.000970,1.619996,0.000723,0.000446,1.620000,0.000226,0.000140
4.671e+11,1.619595,0.006963,0.004299,1.619916,0.003173,0.001959,1.619981,0.001519,0.000937,1.619996,0.000699,0.000431,1.620000,0.000218,0.000135
4.836e+11,1.619622,0.006728,0.004154,1.619922,0.003066,0.001892,1.619982,0.001467,0.000906,1.619996,0.000675,0.000417,1.620000,0.000211,0.000130
5.006e+11,1.619647,0.006500,0.004013,1.619927,0.002962,0.001828,1.619983,0.001417,0.000875,1.619996,0.000652,0.000402,1.620000,0.000204,0.000126
5.182e+11,1.619670,0.006280,0.003878,1.619932,0.002861,0.001766,1.619984,0.001369,0.000845,1.619997,0.000630,0.000389,1.620000,0.000197,0.000121
5.365e+11,1.619692,0.006068,0.003746,1.619936,0.002764,0.001706,1.619985,0.001322,0.000816,1.619997,0.000608,0.000376,1.620000,0.000190,0.000117
5.554e+11,1.619713,0.005863,0.003620,1.619941,0.002670,0.001648,1.619986,0.001277,0.000789,1.619997,0.000588,0.000363,1.620000,0.000184,0.000113
5.749e+11,1.619732,0.005664,0.003497,1.619945,0.002579,0.001592,1.619987,0.001234,0.000762,1.619997,0.000568,0.000350,1.620000,0.000177,0.000110
5.951e+11,1.619750,0.005472,0.003379,1.619948,0.002492,0.001538,1.619988,0.001192,0.000736,1.619997,0.000548,0.000339,1.620000,0.000171,0.000106
6.161e+11,1.619767,0.005287,0.003264,1.619952,0.002407,0.001486,1.619989,0.001151,0.000711,1.619998,0.000530,0.000327,1.620000,0.000166,0.000102
6.378e+11,1.619782,0.005108,0.003153,1.619955,0.002325,0.001435,1.619990,0.001112,0.000687,1.619998,0.000512,0.000316,1.620000,0.000160,0.000099
6.602e+11,1.619797,0.004935,0.003047,1.619958,0.002246,0.001387,1.619990,0.001075,0.000663,1.619998,0.000494,0.000305,1.620000,0.000154,0.000095
6.835e+11,1.619810,0.004768,0.002943,1.619961,0.002170,0.001339,1.619991,0.001038,0.000641,1.619998,0.000478,0.000295,1.620000,0.000149,0.000092
7.075e+11,1.619823,0.004606,0.002843,1.619963,0.002096,0.001294,1.619992,0.001003,0.000619,1.619998,0.000461,0.000285,1.620000,0.000144,0.000089
7.324e+11,1.619835,0.004450,0.002747,1.619966,0.002025,0.001250,1.619992,0.000969,0.000598,1.619998,0.000446,0.000275,1.620000,0.000139,0.000086
7.582e+11,1.619846,0.004299,0.002654,1.619968,0.001956,0.001207,1.619993,0.000936,0.000578,1.619998,0.000430,0.000266,1.620000,0.000135,0.000083
7.849e+11,1.619856,0.004153,0.002564,1.619970,0.001890,0.001166,1.619993,0.000904,0.000558,1.619999,0.000416,0.000257,1.620000,0.000130,0.000080
8.125e+11,1.619866,0.004012,0.002477,1.619972,0.001825,0.001127,1.619994,0.000873,0.000539,1.619999,0.000402,0.000248,1.620000,0.000126,0.000077
8.412e+11,1.619875,0.003876,0.002393,1.619974,0.001763,0.001088,1.619994,0.000843,0.000521,1.619999,0.000388,0.000240,1.620000,0.000121,0.000075
8.708e+11,1.619883,0.003744,0.002312,1.619976,0.001703,0.001051,1.619994,0.000815,0.000503,1.619999,0.000375,0.000231,1.620000,0.000117,0.000072
9.014e+11,1.619891,0.003617,0.002233,1.619977,0.001645,0.001016,1.619995,0.000787,0.000486,1.619999,0.000362,0.000223,1.620000,0.000113,0.000070
9.331e+11,1.619898,0.003495,0.002157,1.619979,0.001589,0.000981,1.619995,0.000760,0.000469,1.619999,0.000350,0.000216,1.620000,0.000109,0.000067
9.660e+11,1.619905,0.003376,0.002084,1.619980,0.001535,0.000948,1.619996,0.000734,0.000453,1.619999,0.000338,0.000209,1.620000,0.000106,0.000065
1.000e+12,1.619911,0.003261,0.002013,1.619982,0.001483,0.000916,1.619996,0.000709,0.000438,1.619999,0.000326,0.000201,1.620000,0.000102,0.000063
